community_id,size,n_paragraphs,n_documents,n_projects,project_spread,asset_top,asset_spread,commitment_share,junk_section_share,top_section,template_score,hazard_proximity,mean_cos_to_centroid,nearest_reference_id,nearest_reference_cos,verdict,verdict_reason,run_id,discovery_version
c1071,31,28,23,21,0.3,dpi,0.6426,0.0,0.3548,Project Components,0.1214,0.3294,0.7703,REF038,0.5635,shortlist,,20260918T0133-7dd1a33,discover-1
c1215,31,19,16,16,0.2286,cybersecurity,0.4869,0.0,0.0323,Sectoral and Institutional Context,0.0783,0.324,0.7147,REF047,0.5776,shortlist,,20260918T0133-7dd1a33,discover-1
c1280,31,30,24,25,0.3571,submarine_cable,0.0,0.0,0.9677,Fiduciary,0.1362,0.2534,0.8286,REF045,0.4347,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1286,31,31,23,21,0.3,access_connectivity,0.8194,0.0,0.7097,Institutional and Implementation Arrangements,0.1347,0.3465,0.8548,REF005,0.3715,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1415,31,31,21,20,0.2857,dpi,0.758,0.0,0.3226,Project Components,0.1012,0.304,0.7039,REF086,0.3654,shortlist,,20260918T0133-7dd1a33,discover-1
c1436,31,30,20,17,0.2429,access_connectivity,0.8289,0.0323,0.7419,Implementation Arrangements and Support Plan,0.1167,0.323,0.8522,REF027,0.25,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1508,31,28,19,18,0.2571,dpi,0.5166,0.0,0.0323,Project Components,0.1006,0.2577,0.7728,REF086,0.4775,shortlist,,20260918T0133-7dd1a33,discover-1
c1563,31,30,18,18,0.2571,dpi,0.7233,0.0,0.6129,Institutional and Implementation Arrangements,0.0885,0.2249,0.7181,REF086,0.4393,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1684,31,22,15,15,0.2143,drm_ews,0.7941,0.0,0.0968,Country Context,0.0658,0.206,0.64,REF070,0.3717,shortlist,,20260918T0133-7dd1a33,discover-1
c1736,31,23,18,14,0.2,access_connectivity,0.0,0.0,0.7097,Financial Management,0.0879,0.2344,0.7133,REF085,0.2935,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1788,31,30,25,22,0.3143,dpi,0.961,0.0,0.9032,Implementation Arrangements and Support Plan,0.1347,0.2531,0.7864,REF066,0.3683,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1984,31,31,17,19,0.2714,access_connectivity,0.3346,0.0968,0.0,Project Beneficiaries,0.0901,0.2548,0.774,REF052,0.5615,shortlist,,20260918T0133-7dd1a33,discover-1
c0054,30,30,30,29,0.4143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1892,0.2356,0.9209,REF003,0.2429,shortlist,,20260918T0133-7dd1a33,discover-1
c0057,30,30,30,33,0.4714,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.2005,0.1601,0.9757,REF030,0.2125,shortlist,,20260918T0133-7dd1a33,discover-1
c0319,30,28,21,23,0.3286,access_connectivity,0.9911,0.0,0.8333,Environmental and Social,0.1122,0.3809,0.7801,REF030,0.4201,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0385,30,29,19,17,0.2429,access_connectivity,0.9081,0.0,0.2333,Project Components,0.0949,0.3304,0.7296,REF087,0.3021,shortlist,,20260918T0133-7dd1a33,discover-1
c0467,30,25,22,25,0.3571,dpi,0.6208,0.1,0.0333,Relevance to Higher Level Objectives,0.1132,0.2465,0.7515,REF005,0.3847,shortlist,,20260918T0133-7dd1a33,discover-1
c0471,30,30,24,26,0.3714,dpi,0.8744,0.0,0.3,Sectoral and Institutional Context,0.1185,0.3973,0.7211,REF002,0.2726,shortlist,,20260918T0133-7dd1a33,discover-1
c0508,30,29,17,15,0.2143,dpi,0.809,0.0,0.0667,"Technical, Economic, and Financial Analysis",0.0823,0.2719,0.7069,REF054,0.4039,shortlist,,20260918T0133-7dd1a33,discover-1
c0523,30,28,20,20,0.2857,access_connectivity,1.0,0.0333,0.8667,Implementation Arrangements and Support Plan,0.1155,0.2451,0.8429,REF030,0.2235,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0596,30,30,19,17,0.2429,access_connectivity,0.8304,0.0,0.1333,Project Components,0.1053,0.3758,0.8092,REF011,0.3912,shortlist,,20260918T0133-7dd1a33,discover-1
c0625,30,30,18,16,0.2286,cybersecurity,0.9403,0.0,0.0667,Project Components,0.097,0.339,0.787,REF016,0.3997,shortlist,,20260918T0133-7dd1a33,discover-1
c0661,30,29,24,22,0.3143,dpi,0.9256,0.0,0.3667,Project Status,0.1209,0.347,0.7357,REF030,0.3123,shortlist,,20260918T0133-7dd1a33,discover-1
c0664,30,26,15,15,0.2143,access_connectivity,0.8076,0.0,0.2,Sectoral and Institutional Context,0.0734,0.2507,0.7148,REF041,0.4253,shortlist,,20260918T0133-7dd1a33,discover-1
c0668,30,30,20,17,0.2429,dpi,0.7817,0.0,0.1333,Sectoral and Institutional Context,0.0979,0.3484,0.715,REF006,0.3391,shortlist,,20260918T0133-7dd1a33,discover-1
c0692,30,29,24,22,0.3143,access_connectivity,0.7782,0.0,0.1333,Project Components,0.1162,0.4295,0.7069,REF050,0.3646,shortlist,,20260918T0133-7dd1a33,discover-1
c0726,30,30,26,25,0.3571,dpi,0.7855,0.0,0.0667,Project Components,0.1756,0.2449,0.9863,REF030,0.3229,shortlist,,20260918T0133-7dd1a33,discover-1
c0832,30,29,22,19,0.2714,access_connectivity,0.8962,0.0,0.6333,Implementation Arrangements and Support Plan,0.1149,0.3705,0.7625,REF030,0.3066,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0983,30,30,20,19,0.2714,dpi,0.9361,0.2,0.1333,Project Components,0.1024,0.2976,0.7472,REF085,0.4159,shortlist,,20260918T0133-7dd1a33,discover-1
c1012,30,22,10,10,0.1429,drm_ews,0.9821,0.0,0.0333,Detailed Project Description,0.0522,0.2996,0.7626,REF006,0.6073,shortlist,,20260918T0133-7dd1a33,discover-1
c1157,30,28,12,12,0.1714,access_connectivity,0.9697,0.0,0.1667,DESCRIPTION OF ADDITIONAL FINANCING,0.0644,0.2774,0.7831,REF085,0.3211,shortlist,,20260918T0133-7dd1a33,discover-1
c1182,30,30,16,15,0.2143,access_connectivity,0.9697,0.0,0.2333,Project Components,0.0919,0.2915,0.8385,REF030,0.3174,shortlist,,20260918T0133-7dd1a33,discover-1
c1236,30,28,27,18,0.2571,dpi,1.0,0.0,0.2667,Rationale for Restructuring,0.1398,0.2754,0.756,REF005,0.3515,shortlist,,20260918T0133-7dd1a33,discover-1
c1281,30,30,25,24,0.3429,,0.0,0.0,1.0,Fiduciary,0.1383,0.2631,0.8075,REF045,0.4541,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1288,30,30,17,16,0.2286,access_connectivity,0.825,0.5333,0.4667,Environmental and Social,0.0923,0.2868,0.7927,REF045,0.3199,shortlist,,20260918T0133-7dd1a33,discover-1
c1315,30,28,22,20,0.2857,,0.0,0.2667,0.9667,Implementation Arrangements and Support Plan,0.1149,0.3003,0.7623,REF085,0.4085,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1416,30,30,18,18,0.2571,dpi,0.8515,0.0,0.3667,Project Components,0.0918,0.3364,0.7448,REF053,0.3492,shortlist,,20260918T0133-7dd1a33,discover-1
c1463,30,30,21,20,0.2857,drm_ews,0.8012,0.0,0.0667,Project Components,0.1082,0.7258,0.7522,REF041,0.5099,shortlist,,20260918T0133-7dd1a33,discover-1
c1514,30,26,20,20,0.2857,,0.0,0.3667,0.1,Project Components,0.1105,0.2799,0.8065,REF085,0.3481,shortlist,,20260918T0133-7dd1a33,discover-1
c1543,30,30,21,19,0.2714,dpi,0.9183,0.4333,0.8667,Institutional and Implementation Arrangements,0.114,0.3078,0.7925,REF053,0.339,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1547,30,30,26,25,0.3571,drm_ews,0.841,0.1333,0.0333,Relevance to Higher Level Objectives,0.1431,0.421,0.8033,REF085,0.4988,shortlist,,20260918T0133-7dd1a33,discover-1
c1581,30,29,27,29,0.4143,drm_ews,0.6152,0.0,0.1333,Project Beneficiaries,0.1517,0.5519,0.8203,REF041,0.5843,shortlist,,20260918T0133-7dd1a33,discover-1
c1605,30,26,12,14,0.2,dpi,0.8504,0.0,0.1,Country Context,0.0584,0.237,0.7106,REF084,0.3389,shortlist,,20260918T0133-7dd1a33,discover-1
c1631,30,29,25,23,0.3286,,0.0,0.3,0.9333,Implementation Arrangements and Support Plan,0.1399,0.3447,0.8171,REF085,0.4309,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1654,30,30,23,22,0.3143,dpi,0.7665,0.3667,0.1333,Relevance to Higher Level Objectives,0.1212,0.2276,0.7692,REF079,0.486,shortlist,,20260918T0133-7dd1a33,discover-1
c1716,30,28,22,22,0.3143,mobile_towers,0.8711,0.0,0.0333,Sectoral and Institutional Context,0.112,0.1731,0.7432,REF011,0.2381,shortlist,,20260918T0133-7dd1a33,discover-1
c1740,30,28,19,19,0.2714,data_hosting,1.0,0.2667,0.9667,Implementation Arrangements and Support Plan,0.0971,0.2375,0.7462,REF045,0.4278,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1780,30,27,6,6,0.0857,access_connectivity,0.8581,0.0,0.3,Project Components,0.0291,0.2632,0.7072,REF087,0.3279,shortlist,,20260918T0133-7dd1a33,discover-1
c1860,30,28,21,24,0.3429,access_connectivity,0.8773,0.0,0.0333,Sectoral and Institutional Context,0.1053,0.2911,0.7318,REF061,0.4712,shortlist,,20260918T0133-7dd1a33,discover-1
c1890,30,29,24,20,0.2857,access_connectivity,0.6485,0.0,0.4333,DESCRIPTION OF PROPOSED CHANGES,0.1329,0.2587,0.8086,REF046,0.4536,shortlist,,20260918T0133-7dd1a33,discover-1
c1901,30,25,19,18,0.2571,access_connectivity,0.4967,0.1,0.9,KEY RISKS,0.0929,0.3111,0.7135,REF043,0.5253,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1916,30,28,19,18,0.2571,access_connectivity,0.4416,0.0,0.4667,Lessons Learned and Reflected in the Project Design,0.0994,0.3331,0.7641,REF045,0.4626,shortlist,,20260918T0133-7dd1a33,discover-1
c1928,30,28,17,16,0.2286,access_connectivity,0.9194,0.0,0.1333,Detailed Project Description,0.1014,0.242,0.8712,REF067,0.4655,shortlist,,20260918T0133-7dd1a33,discover-1
c0012,29,29,29,33,0.4714,,0.0,0.0,0.069,GRIEVANCE REDRESS SERVICES,0.1926,0.3071,0.9698,REF030,0.3226,shortlist,,20260918T0133-7dd1a33,discover-1
c0016,29,29,14,13,0.1857,dpi,0.812,0.0,0.1724,Project Components,0.0959,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0133-7dd1a33,discover-1
c0050,29,21,21,20,0.2857,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1438,0.2191,1.0,REF041,0.198,shortlist,,20260918T0133-7dd1a33,discover-1
c0163,29,28,19,22,0.3143,dpi,0.9285,0.0,0.2069,Project Components,0.12,0.2548,0.9225,REF027,0.3062,shortlist,,20260918T0133-7dd1a33,discover-1
c0223,29,29,19,19,0.2714,drm_ews,0.9183,0.0,0.0345,Project Components,0.1128,0.2014,0.8666,REF056,0.443,shortlist,,20260918T0133-7dd1a33,discover-1
c0382,29,24,20,18,0.2571,dpi,0.8322,0.0,0.5172,KEY RISKS,0.0889,0.2167,0.6488,REF083,0.3306,shortlist,,20260918T0133-7dd1a33,discover-1
c0391,29,27,7,10,0.1429,access_connectivity,0.704,0.0,0.3793,Project Components,0.0362,0.3784,0.7556,REF023,0.3854,shortlist,,20260918T0133-7dd1a33,discover-1
c0416,29,29,18,19,0.2714,dpi,0.9215,0.0,0.1724,"Technical, Economic, and Financial Analysis",0.0796,0.3627,0.6454,REF086,0.2022,shortlist,,20260918T0133-7dd1a33,discover-1
c0594,29,28,20,19,0.2714,dpi,0.961,0.0,0.4828,Implementation Arrangements and Support Plan,0.105,0.3674,0.7666,REF066,0.3721,shortlist,,20260918T0133-7dd1a33,discover-1
c0857,29,17,5,4,0.0571,data_hosting,0.9986,0.0,0.5862,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.0238,0.3034,0.694,REF036,0.4369,shortlist,,20260918T0133-7dd1a33,discover-1
c0873,29,29,24,20,0.2857,dpi,0.961,0.069,0.3103,Project Components,0.1232,0.3112,0.7494,REF030,0.2809,shortlist,,20260918T0133-7dd1a33,discover-1
c0877,29,29,17,18,0.2571,dpi,0.7284,0.0,0.0345,Project Components,0.0978,0.3634,0.8398,REF030,0.3677,shortlist,,20260918T0133-7dd1a33,discover-1
c0879,29,25,17,15,0.2143,dpi,0.5579,0.0,0.0,"Technical, Economic and Financial Analysis",0.0856,0.3241,0.7349,REF011,0.4091,shortlist,,20260918T0133-7dd1a33,discover-1
c0987,29,29,22,20,0.2857,access_connectivity,0.7184,0.0,0.2069,Project Components,0.118,0.3057,0.7828,REF045,0.3138,shortlist,,20260918T0133-7dd1a33,discover-1
c0999,29,27,9,12,0.1714,dpi,0.8764,0.0,0.4483,Project Components,0.0459,0.3878,0.7439,REF084,0.5054,shortlist,,20260918T0133-7dd1a33,discover-1
c1091,29,27,14,15,0.2143,access_connectivity,0.9232,0.0,0.5517,KEY RISKS,0.0765,0.2993,0.7979,REF046,0.3154,shortlist,,20260918T0133-7dd1a33,discover-1
c1179,29,27,23,19,0.2714,access_connectivity,0.9206,0.0,0.2759,PROJECT STATUS AND RATIONALE FOR RESTRUCTURING,0.1247,0.2137,0.7916,REF063,0.2949,shortlist,,20260918T0133-7dd1a33,discover-1
c1198,29,25,18,12,0.1714,,0.0,0.0,0.6207,DESCRIPTION OF PROPOSED CHANGES,0.0976,0.3151,0.7918,REF030,0.3362,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1239,29,28,20,19,0.2714,dpi,0.9212,0.0,0.931,Institutional and Implementation Arrangements,0.1073,0.1855,0.7831,REF086,0.2741,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1329,29,29,20,20,0.2857,dpi,0.8039,0.1034,0.4138,Fiduciary,0.1175,0.3138,0.8579,REF085,0.339,shortlist,,20260918T0133-7dd1a33,discover-1
c1457,29,25,10,10,0.1429,data_hosting,0.6736,0.0,0.0345,Project Components,0.051,0.3632,0.7444,REF036,0.5324,shortlist,,20260918T0133-7dd1a33,discover-1
c1461,29,25,18,18,0.2571,drm_ews,0.0,0.2759,0.931,Implementation Arrangements and Support Plan,0.0957,0.2314,0.7766,REF045,0.4348,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1511,29,22,17,16,0.2286,dpi,0.8869,0.0,0.3448,KEY RISKS,0.0808,0.3751,0.6937,REF083,0.3217,shortlist,,20260918T0133-7dd1a33,discover-1
c1639,29,29,21,20,0.2857,access_connectivity,0.0,0.0,1.0,Implementation Arrangements and Support Plan,0.1375,0.2699,0.956,REF009,0.3094,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1655,29,25,15,15,0.2143,dpi,0.0,0.0,0.8621,Implementation Arrangements and Support Plan,0.0725,0.3015,0.7055,REF066,0.3418,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1664,29,25,19,20,0.2857,,0.0,0.0,0.9655,Implementation Arrangements and Support Plan,0.1035,0.2602,0.7953,REF045,0.4019,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1701,29,27,18,18,0.2571,access_connectivity,0.9206,0.3448,0.1034,Project Components,0.0917,0.2234,0.7434,REF011,0.4899,shortlist,,20260918T0133-7dd1a33,discover-1
c1814,29,28,20,20,0.2857,dpi,0.8852,0.0,0.0345,Sectoral and Institutional Context,0.0896,0.257,0.6542,REF011,0.1751,shortlist,,20260918T0133-7dd1a33,discover-1
c1889,29,29,21,19,0.2714,cybersecurity,0.9089,0.0,0.1379,Project Components,0.1127,0.2602,0.7834,REF012,0.5271,shortlist,,20260918T0133-7dd1a33,discover-1
c1930,29,27,23,20,0.2857,dpi,0.8699,0.0,0.069,Sectoral and Institutional Context,0.1194,0.267,0.7576,REF079,0.4619,shortlist,,20260918T0133-7dd1a33,discover-1
c1971,29,29,21,15,0.2143,access_connectivity,0.0,0.0,0.3793,DETAILED CHANGE(S),0.1129,0.251,0.7848,REF056,0.4732,shortlist,,20260918T0133-7dd1a33,discover-1
c0024,28,28,28,21,0.3,drm_ews,0.0,1.0,0.0,DETAILED CHANGE(S),0.1918,0.2969,1.0,REF030,0.3195,shortlist,,20260918T0133-7dd1a33,discover-1
c0049,28,22,22,22,0.3143,,0.0,0.0,0.0,GRIEVANCE REDRESS SERVICES,0.1507,0.2191,1.0,REF041,0.198,shortlist,,20260918T0133-7dd1a33,discover-1
c0157,28,26,18,16,0.2286,access_connectivity,0.7755,0.0,0.7143,Implementation Arrangements and Support Plan,0.1026,0.2726,0.8324,REF024,0.2715,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0317,28,26,20,19,0.2714,access_connectivity,0.5436,0.0,0.5714,Environmental and Social,0.114,0.2362,0.8326,REF085,0.3405,shortlist,,20260918T0133-7dd1a33,discover-1
c0503,28,24,17,16,0.2286,dpi,0.8675,0.0,0.1071,Sectoral and Institutional Context,0.0876,0.4161,0.7521,REF061,0.3922,shortlist,,20260918T0133-7dd1a33,discover-1
c0522,28,28,21,22,0.3143,dpi,0.6803,0.0,0.1071,Project Components,0.0987,0.3829,0.6863,REF038,0.2977,shortlist,,20260918T0133-7dd1a33,discover-1
c0526,28,28,21,20,0.2857,dpi,0.8113,0.0,0.3571,Technical Design and Component Descriptions,0.1054,0.3929,0.7327,REF030,0.4024,shortlist,,20260918T0133-7dd1a33,discover-1
c0784,28,28,23,22,0.3143,dpi,0.8338,0.0,0.25,Project Components,0.1028,0.3189,0.6527,REF057,0.2041,shortlist,,20260918T0133-7dd1a33,discover-1
c0839,28,28,22,20,0.2857,access_connectivity,0.8027,0.0,0.1429,Detailed Project Description,0.0999,0.3122,0.6628,REF076,0.1727,shortlist,,20260918T0133-7dd1a33,discover-1
c0947,28,27,20,19,0.2714,dpi,0.8289,0.0,0.3214,Project Beneficiaries,0.1061,0.3129,0.7747,REF021,0.3142,shortlist,,20260918T0133-7dd1a33,discover-1
c0969,28,28,17,15,0.2143,access_connectivity,0.971,0.0,0.3929,Environmental and Social,0.0919,0.3289,0.7895,REF031,0.381,shortlist,,20260918T0133-7dd1a33,discover-1
c1172,28,20,13,13,0.1857,cybersecurity,0.7432,0.0,0.3571,Project Components,0.0643,0.2815,0.7219,REF009,0.471,shortlist,,20260918T0133-7dd1a33,discover-1
c1237,28,28,18,17,0.2429,access_connectivity,0.8044,0.0,0.1786,Project Components,0.0886,0.387,0.719,REF037,0.4557,shortlist,,20260918T0133-7dd1a33,discover-1
c1385,28,28,24,24,0.3429,dpi,0.6696,0.1071,0.3571,Project Beneficiaries,0.1247,0.2113,0.7583,REF005,0.4426,shortlist,,20260918T0133-7dd1a33,discover-1
c1425,28,27,23,24,0.3429,access_connectivity,0.65,0.0,0.7857,Environmental and Social,0.1167,0.3516,0.741,REF011,0.5677,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1478,28,28,24,19,0.2714,dpi,0.9183,0.0,0.75,Project Status,0.1239,0.299,0.7538,REF045,0.3794,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1484,28,27,21,20,0.2857,cybersecurity,0.0,0.0,0.8214,KEY RISKS,0.1073,0.3001,0.7459,REF045,0.428,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1539,28,25,20,19,0.2714,dpi,0.9183,0.0,0.9643,Implementation Arrangements and Support Plan,0.1056,0.2416,0.7711,REF045,0.4333,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1578,28,26,9,9,0.1286,dpi,0.4416,0.0,0.3571,Project Components,0.0431,0.2954,0.6999,REF069,0.4726,shortlist,,20260918T0133-7dd1a33,discover-1
c1707,28,26,19,22,0.3143,,0.0,0.0357,0.8929,Institutional and Implementation Arrangements,0.1009,0.2916,0.7757,REF053,0.3935,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1756,28,27,22,20,0.2857,,0.0,0.0,0.9286,Implementation Arrangements and Support Plan,0.12,0.2788,0.7965,REF085,0.3404,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1840,28,20,16,16,0.2286,dpi,0.9328,0.0,0.0357,Country Context,0.0823,0.2513,0.7509,REF085,0.3286,shortlist,,20260918T0133-7dd1a33,discover-1
c0021,27,27,21,22,0.3143,access_connectivity,0.912,0.0,0.4444,Fiduciary,0.1438,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0133-7dd1a33,discover-1
c0022,27,27,14,14,0.2,drm_ews,0.8787,0.0,0.3704,Project Components,0.0959,0.2216,1.0,REF057,0.1453,shortlist,,20260918T0133-7dd1a33,discover-1
c0056,27,27,27,24,0.3429,,0.0,0.0,0.0,DETAILED CHANGE(S),0.1807,0.1822,0.9772,REF005,0.3041,shortlist,,20260918T0133-7dd1a33,discover-1
c0104,27,27,19,19,0.2714,dpi,0.8699,0.0,0.6667,Implementation Arrangements and Support Plan,0.1265,0.1586,0.9724,REF034,0.1723,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0230,27,27,22,22,0.3143,dpi,0.0,0.0,0.963,Implementation Arrangements and Support Plan,0.1259,0.2655,0.8352,REF030,0.358,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0302,27,24,18,21,0.3,access_connectivity,0.7642,0.0,0.0,Relevance to Higher Level Objectives,0.0986,0.211,0.7996,REF011,0.4597,shortlist,,20260918T0133-7dd1a33,discover-1
c0325,27,27,26,28,0.4,cybersecurity,0.8342,0.0,1.0,KEY RISKS,0.1591,0.3704,0.8936,REF030,0.357,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0342,27,27,20,16,0.2286,access_connectivity,0.8113,0.0741,0.8148,Implementation Arrangements and Support Plan,0.1106,0.3813,0.8077,REF030,0.4636,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0407,27,25,15,14,0.2,access_connectivity,0.8113,0.1852,0.0741,Project Components,0.0806,0.2399,0.7842,REF067,0.5467,shortlist,,20260918T0133-7dd1a33,discover-1
c0443,27,16,14,13,0.1857,dpi,0.6194,0.0,0.037,Technical and Economic Analysis,0.0738,0.321,0.7693,REF003,0.3082,shortlist,,20260918T0133-7dd1a33,discover-1
c0459,27,23,14,12,0.1714,access_connectivity,0.0,0.0741,0.1111,Project Components,0.0689,0.26,0.7186,REF059,0.5308,shortlist,,20260918T0133-7dd1a33,discover-1
c0604,27,26,20,20,0.2857,dpi,0.7744,0.0,0.4444,Implementation Arrangements and Support Plan,0.1098,0.3542,0.8015,REF079,0.3598,shortlist,,20260918T0133-7dd1a33,discover-1
c0672,27,27,12,11,0.1571,access_connectivity,0.9796,0.0,0.0,"Technical, Economic, and Financial Analysis",0.0686,0.2363,0.8342,REF030,0.3077,shortlist,,20260918T0133-7dd1a33,discover-1
c0748,27,26,20,20,0.2857,access_connectivity,0.9183,0.0,0.4815,Implementation Arrangements and Support Plan,0.1036,0.3909,0.7563,REF030,0.3811,shortlist,,20260918T0133-7dd1a33,discover-1
c0755,27,26,20,19,0.2714,dpi,0.7233,0.0,0.1852,Project Components,0.0958,0.3269,0.6993,REF030,0.341,shortlist,,20260918T0133-7dd1a33,discover-1
c0775,27,27,22,21,0.3,dpi,0.846,0.0,0.1481,Sectoral and Institutional Context,0.1223,0.3629,0.8113,REF025,0.2876,shortlist,,20260918T0133-7dd1a33,discover-1
c0828,27,25,23,22,0.3143,access_connectivity,0.6784,0.0,0.7407,Implementation Arrangements and Support Plan,0.1169,0.3003,0.7419,REF030,0.3218,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c0908,27,27,10,9,0.1286,dpi,0.8043,0.0,0.0741,Project Components,0.0622,0.2609,0.9086,REF057,0.2746,shortlist,,20260918T0133-7dd1a33,discover-1
c0986,27,22,14,17,0.2429,dpi,0.7653,0.037,0.0,"Technical, Economic and Financial Analysis",0.0839,0.2689,0.8747,REF025,0.2152,shortlist,,20260918T0133-7dd1a33,discover-1
c0990,27,27,22,21,0.3,cybersecurity,0.9758,0.1481,0.1481,Project Components,0.1126,0.277,0.7475,REF056,0.3822,shortlist,,20260918T0133-7dd1a33,discover-1
c0996,27,25,20,19,0.2714,access_connectivity,0.5817,0.0741,0.037,Economic and Financial Analysis,0.1056,0.285,0.7712,REF085,0.3806,shortlist,,20260918T0133-7dd1a33,discover-1
c1010,27,27,22,21,0.3,access_connectivity,1.0,0.0,0.963,Implementation Arrangements and Support Plan,0.1233,0.2621,0.8184,REF009,0.4058,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1042,27,26,17,19,0.2714,dpi,0.676,0.037,0.0741,Project Components,0.091,0.2856,0.7814,REF021,0.5076,shortlist,,20260918T0133-7dd1a33,discover-1
c1044,27,22,19,23,0.3286,access_connectivity,0.7577,0.037,0.0,"Technical, Economic and Financial Analysis",0.101,0.4367,0.776,REF085,0.4221,shortlist,,20260918T0133-7dd1a33,discover-1
c1127,27,13,11,11,0.1571,,0.0,0.0,0.963,Implementation Arrangements and Support Plan,0.0587,0.2401,0.7795,REF030,0.3106,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1162,27,25,17,13,0.1857,access_connectivity,0.9206,0.0,0.5185,KEY RISKS,0.0901,0.2979,0.7734,REF017,0.3673,shortlist,,20260918T0133-7dd1a33,discover-1
c1171,27,18,16,15,0.2143,cybersecurity,0.0,0.0,0.0741,Project Components,0.083,0.2818,0.7574,REF063,0.504,shortlist,,20260918T0133-7dd1a33,discover-1
c1205,27,26,25,21,0.3,access_connectivity,0.9165,0.0,0.4074,Project Components,0.1574,0.2138,0.9192,REF053,0.213,shortlist,,20260918T0133-7dd1a33,discover-1
c1235,27,27,20,18,0.2571,access_connectivity,0.0,0.0741,0.8148,Environmental and Social,0.1089,0.3678,0.795,REF030,0.3086,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1300,27,20,17,16,0.2286,access_connectivity,0.0,0.4815,0.7407,Results Monitoring and Evaluation Arrangements,0.0925,0.3055,0.794,REF021,0.5125,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1337,27,18,9,9,0.1286,,0.0,0.2963,1.0,Implementation Arrangements and Support Plan,0.0509,0.2533,0.8256,REF005,0.348,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1481,27,22,14,13,0.1857,dpi,0.9049,0.037,0.1481,Project Components,0.0756,0.2543,0.788,REF079,0.4664,shortlist,,20260918T0133-7dd1a33,discover-1
c1609,27,24,12,14,0.2,dpi,0.7618,0.0,0.2222,Sectoral and Institutional Context,0.0525,0.3023,0.6392,REF088,0.3603,shortlist,,20260918T0133-7dd1a33,discover-1
c1624,27,22,19,17,0.2429,,0.0,0.1111,0.9259,Implementation Arrangements and Support Plan,0.1022,0.3338,0.7852,REF085,0.3645,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
c1638,27,27,25,25,0.3571,,0.0,0.037,1.0,Fiduciary,0.1557,0.2409,0.909,REF045,0.4317,junk,junk_section_share>=0.6,20260918T0133-7dd1a33,discover-1
